,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
27,600519.SH,20211119,1794.19,1849.0,1788.2,1828.41,1792.0,36.41,2.0318,31155.59,5699883.8
28,600519.SH,20211118,1781.22,1807.0,1770.0,1792.0,1795.0,-3.0,-0.1671,19520.89,3485674.964
29,600519.SH,20211117,1805.0,1820.5,1790.01,1795.0,1808.0,-13.0,-0.719,24505.46,4411450.908
30,600519.SH,20211116,1768.0,1818.0,1765.0,1808.0,1761.14,46.86,2.6608,33526.24,6033536.262
31,600519.SH,20211115,1773.68,1784.0,1750.0,1761.14,1773.78,-12.64,-0.7126,24947.35,4410975.373
32,600519.SH,20211112,1778.0,1785.05,1766.66,1773.78,1769.6,4.18,0.2362,17606.63,3124400.972
33,600519.SH,20211111,1752.93,1769.6,1741.5,1769.6,1753.99,15.61,0.89,22651.87,3987243.285
34,600519.SH,20211110,1790.01,1795.0,1735.0,1753.99,1790.01,-36.02,-2.0123,35348.77,6204803.25
35,600519.SH,20211109,1819.98,1827.87,1782.0,1790.01,1820.1,-30.09,-1.6532,27351.92,4915170.028
36,600519.SH,20211108,1820.0,1830.8,1802.05,1820.1,1819.94,0.16,0.0088,17705.72,3220439.334
37,600519.SH,20211105,1804.21,1844.99,1804.21,1819.94,1804.2,15.74,0.8724,27077.23,4956331.383
38,600519.SH,20211104,1777.94,1816.0,1769.42,1804.2,1765.0,39.2,2.221,31130.43,5592211.731
39,600519.SH,20211103,1800.0,1809.98,1761.19,1765.0,1804.64,-39.64,-2.1966,27829.31,4958314.535
40,600519.SH,20211102,1796.7,1844.22,1788.0,1804.64,1803.0,1.64,0.091,32500.24,5875341.369
41,600519.SH,20211101,1780.0,1826.3,1760.0,1803.0,1826.08,-23.08,-1.2639,41689.98,7486936.394
42,600519.SH,20211029,1825.0,1848.0,1813.0,1826.08,1825.49,0.59,0.0323,28775.86,5266898.95
43,600519.SH,20211028,1825.2,1843.78,1802.0,1825.49,1819.0,6.49,0.3568,29490.93,5383196.101
44,600519.SH,20211027,1852.3,1858.3,1800.1,1819.0,1861.05,-42.05,-2.2595,34647.29,6302270.905
45,600519.SH,20211026,1864.03,1878.99,1844.0,1861.05,1873.03,-11.98,-0.6396,21130.26,3934223.714
46,600519.SH,20211025,1880.0,1885.01,1858.0,1873.03,1901.0,-27.97,-1.4713,32461.33,6076219.948
47,600519.SH,20211022,1855.0,1921.01,1854.0,1901.0,1844.0,57.0,3.0911,35962.6,6794850.056
48,600519.SH,20211021,1841.1,1860.0,1829.0,1844.0,1841.0,3.0,0.163,23018.7,4238584.294
49,600519.SH,20211020,1833.0,1849.8,1806.01,1841.0,1812.18,28.82,1.5903,28663.39,5246404.615
50,600519.SH,20211019,1800.0,1838.8,1799.88,1812.18,1800.0,12.18,0.6767,40314.56,7330114.082
51,600519.SH,20211018,1888.0,1888.0,1787.0,1800.0,1916.97,-116.97,-6.1018,69652.02,12651498.607
52,600519.SH,20211015,1890.1,1929.99,1890.1,1916.97,1911.0,5.97,0.3124,28560.78,5452953.879
53,600519.SH,20211014,1928.93,1941.8,1896.0,1911.0,1929.9,-18.9,-0.9793,26622.55,5097602.232
54,600519.SH,20211013,1870.0,1949.95,1862.0,1929.9,1870.99,58.91,3.1486,50142.61,9625769.127
55,600519.SH,20211012,1866.0,1877.0,1842.42,1870.99,1867.12,3.87,0.2073,30606.42,5688160.837
56,600519.SH,20211011,1839.51,1889.9,1831.01,1867.12,1839.6,27.52,1.496,37675.57,7040475.327
57,600519.SH,20211008,1822.42,1878.0,1807.23,1839.6,1830.0,9.6,0.5246,47451.96,8780381.118
58,600519.SH,20210930,1818.18,1850.22,1803.4,1830.0,1820.0,10.0,0.5495,40539.29,7411735.79
59,600519.SH,20210929,1809.0,1845.01,1785.9,1820.0,1822.06,-2.06,-0.1131,43290.65,7870151.768
60,600519.SH,20210928,1848.0,1860.0,1795.0,1822.06,1855.0,-32.94,-1.7757,49221.05,8973408.813
61,600519.SH,20210927,1750.0,1863.4,1750.0,1855.0,1694.0,161.0,9.5041,126868.92,23270689.695
62,600519.SH,20210924,1628.0,1719.98,1628.0,1694.0,1635.0,59.0,3.6086,69536.6,11756596.091
63,600519.SH,20210923,1638.0,1655.88,1625.08,1635.0,1637.69,-2.69,-0.1643,30341.81,4964210.091
64,600519.SH,20210922,1658.83,1688.0,1635.0,1637.69,1686.0,-48.31,-2.8654,31743.0,5227723.003
65,600519.SH,20210917,1620.0,1705.6,1620.0,1686.0,1638.07,47.93,2.926,55130.25,9242101.552
66,600519.SH,20210916,1603.0,1644.0,1585.0,1638.07,1615.74,22.33,1.382,45968.02,7458455.126
67,600519.SH,20210915,1650.0,1660.0,1610.0,1615.74,1657.0,-41.26,-2.49,41570.05,6781755.393
68,600519.SH,20210914,1659.0,1683.0,1653.0,1657.0,1654.0,3.0,0.1814,33760.61,5638962.654
69,600519.SH,20210913,1665.0,1684.0,1640.1,1654.0,1662.58,-8.58,-0.5161,27720.02,4605031.711
70,600519.SH,20210910,1634.08,1668.8,1633.0,1662.58,1634.08,28.5,1.7441,33388.11,5528034.093
71,600519.SH,20210909,1626.0,1645.0,1624.01,1634.08,1633.1,0.98,0.06,19950.13,3257785.762
72,600519.SH,20210908,1660.0,1671.18,1628.08,1633.1,1669.0,-35.9,-2.151,33063.67,5428265.636
73,600519.SH,20210907,1661.03,1684.48,1651.0,1669.0,1670.67,-1.67,-0.1,31211.22,5204051.657
74,600519.SH,20210906,1649.0,1708.16,1626.15,1670.67,1658.22,12.45,0.7508,55338.06,9306030.671
75,600519.SH,20210903,1610.02,1659.79,1582.0,1658.22,1618.8,39.42,2.4351,52835.18,8631165.696
76,600519.SH,20210902,1632.99,1643.0,1600.89,1618.8,1622.01,-3.21,-0.1979,42836.79,6939707.277
77,600519.SH,20210901,1559.0,1634.99,1531.1,1622.01,1558.0,64.01,4.1085,77316.1,12370243.405
78,600519.SH,20210831,1589.8,1616.35,1555.1,1558.0,1586.0,-28.0,-1.7654,43677.09,6888080.927
79,600519.SH,20210830,1605.0,1613.0,1545.95,1586.0,1596.03,-10.03,-0.6284,51587.7,8098190.333
80,600519.SH,20210827,1589.0,1625.0,1584.1,1596.03,1595.0,1.03,0.0646,36095.45,5791426.192
81,600519.SH,20210826,1664.99,1664.99,1594.72,1595.0,1665.02,-70.02,-4.2054,54020.37,8722233.201
82,600519.SH,20210825,1647.64,1680.87,1643.0,1665.02,1625.18,39.84,2.4514,54238.9,9037626.406
83,600519.SH,20210824,1575.0,1642.55,1565.77,1625.18,1570.19,54.99,3.5021,72594.47,11703813.764
84,600519.SH,20210823,1537.88,1599.0,1536.77,1570.19,1548.0,22.19,1.4335,71597.2,11218832.883
85,600519.SH,20210820,1555.17,1597.55,1525.5,1548.0,1619.97,-71.97,-4.4427,114544.54,17825198.286
86,600519.SH,20210819,1622.22,1643.2,1600.0,1619.97,1620.0,-0.03,-0.0019,41291.95,6682355.678
87,600519.SH,20210818,1624.66,1642.99,1600.0,1620.0,1635.0,-15.0,-0.9174,59970.26,9701556.273
88,600519.SH,20210817,1700.0,1700.0,1628.88,1635.0,1699.2,-64.2,-3.7782,61200.77,10140291.982
89,600519.SH,20210816,1696.0,1713.6,1685.08,1699.2,1700.04,-0.84,-0.0494,28056.97,4773049.794
90,600519.SH,20210813,1690.0,1713.0,1679.0,1700.04,1690.0,10.04,0.5941,37904.52,6418412.544
91,600519.SH,20210812,1732.0,1749.0,1686.19,1690.0,1750.5,-60.5,-3.4562,47550.97,8130692.626
92,600519.SH,20210811,1780.01,1785.01,1750.01,1750.5,1799.0,-48.5,-2.6959,38662.59,6821292.779
93,600519.SH,20210810,1700.0,1802.88,1675.0,1799.0,1693.8,105.2,6.2109,83285.05,14549496.463
94,600519.SH,20210809,1651.0,1709.0,1650.0,1693.8,1671.0,22.8,1.3645,47697.75,8028155.49
95,600519.SH,20210806,1689.0,1694.01,1646.6,1671.0,1699.0,-28.0,-1.648,45686.1,7616109.615
96,600519.SH,20210805,1692.88,1745.0,1676.36,1699.0,1724.0,-25.0,-1.4501,48059.69,8177369.851
97,600519.SH,20210804,1734.06,1760.0,1718.0,1724.0,1749.3,-25.3,-1.4463,38175.49,6614683.378
98,600519.SH,20210803,1730.0,1768.99,1688.8,1749.3,1755.0,-5.7,-0.3248,54374.75,9447823.227
99,600519.SH,20210802,1664.0,1755.98,1620.72,1755.0,1678.99,76.01,4.5271,97400.65,16515259.089
100,600519.SH,20210730,1725.0,1725.0,1657.76,1678.99,1749.79,-70.8,-4.0462,77735.89,13109725.032
101,600519.SH,20210729,1810.01,1823.0,1734.34,1749.79,1768.9,-19.11,-1.0803,63863.85,11299569.857
102,600519.SH,20210728,1703.0,1788.2,1682.12,1768.9,1712.89,56.01,3.2699,85368.84,14792470.948
103,600519.SH,20210727,1803.0,1810.0,1703.0,1712.89,1804.11,-91.22,-5.0562,86576.99,15230805.685
104,600519.SH,20210726,1879.0,1879.0,1780.0,1804.11,1900.0,-95.89,-5.0468,98619.48,17894360.803
105,600519.SH,20210723,1937.82,1937.82,1895.09,1900.0,1940.01,-40.01,-2.0624,47585.47,9057761.876
106,600519.SH,20210722,1960.0,1973.9,1938.96,1940.01,1969.0,-28.99,-1.4723,39090.47,7619076.855
107,600519.SH,20210721,1989.0,2006.0,1962.01,1969.0,1980.0,-11.0,-0.5556,29780.13,5902656.221
108,600519.SH,20210720,1975.0,1988.93,1961.41,1980.0,1975.0,5.0,0.2532,23475.21,4639300.956
109,600519.SH,20210719,1955.89,1986.0,1941.0,1975.0,1955.9,19.1,0.9765,30052.34,5900348.21
110,600519.SH,20210716,1980.0,1996.6,1950.0,1955.9,1997.99,-42.09,-2.1066,35407.64,6958296.859
111,600519.SH,20210715,1955.02,2013.0,1950.6,1997.99,1962.0,35.99,1.8344,42190.05,8391506.229
112,600519.SH,20210714,1974.0,1974.5,1945.0,1962.0,1982.9,-20.9,-1.054,30770.69,6011814.88
113,600519.SH,20210713,1968.0,2005.5,1965.0,1982.9,1961.0,21.9,1.1168,29924.71,5946287.259
114,600519.SH,20210712,1975.55,1998.78,1940.5,1961.0,1972.11,-11.11,-0.5634,39010.24,7658786.228
115,600519.SH,20210709,1964.52,1985.91,1945.0,1972.11,1985.0,-12.89,-0.6494,30907.9,6072340.993
116,600519.SH,20210708,2000.1,2004.0,1968.0,1985.0,2004.0,-19.0,-0.9481,35516.69,7027713.78
117,600519.SH,20210707,2010.0,2028.88,1999.01,2004.0,2012.9,-8.9,-0.4421,28122.12,5658210.73
118,600519.SH,20210706,1995.0,2014.0,1960.01,2012.9,1994.0,18.9,0.9478,35282.51,7015883.091
119,600519.SH,20210705,2000.0,2019.88,1985.0,1994.0,2013.0,-19.0,-0.9439,34420.95,6872797.768
120,600519.SH,20210702,2075.0,2075.0,2011.5,2013.0,2105.0,-92.0,-4.3705,46275.31,9388640.194
121,600519.SH,20210701,2059.97,2110.0,2031.6,2105.0,2056.7,48.3,2.3484,33701.24,6970730.878
122,600519.SH,20210630,2065.0,2074.0,2046.3,2056.7,2062.0,-5.3,-0.257,21915.66,4511484.217
123,600519.SH,20210629,2108.0,2115.0,2051.0,2062.0,2103.01,-41.01,-1.9501,33030.63,6835635.172
124,600519.SH,20210628,2100.0,2118.0,2073.0,2103.01,2092.0,11.01,0.5263,27452.42,5750241.214
125,600519.SH,20210625,2049.96,2109.0,2042.6,2092.0,2048.76,43.24,2.1105,35875.43,7459680.452
126,600519.SH,20210624,2040.01,2080.0,2021.0,2068.05,2038.0,30.05,1.4745,31473.7,6452557.073
127,600519.SH,20210623,2080.0,2083.0,2034.15,2038.0,2074.97,-36.97,-1.7817,37079.01,7596735.684
128,600519.SH,20210622,2092.0,2098.0,2053.89,2074.97,2081.64,-6.67,-0.3204,33228.18,6900830.616
129,600519.SH,20210621,2085.0,2099.69,2050.0,2081.64,2090.94,-9.3,-0.4448,35488.26,7367986.471
130,600519.SH,20210618,2147.0,2156.5,2065.0,2090.94,2156.91,-65.97,-3.0585,54028.21,11329180.836
131,600519.SH,20210617,2155.65,2188.0,2144.36,2156.91,2158.0,-1.09,-0.0505,21067.53,4558702.643
132,600519.SH,20210616,2192.0,2195.0,2148.0,2158.0,2193.0,-35.0,-1.596,27593.15,5978924.528
133,600519.SH,20210615,2195.1,2208.88,2148.0,2193.0,2178.81,14.19,0.6513,29361.3,6412821.567
134,600519.SH,20210611,2239.0,2244.0,2178.81,2178.81,2238.48,-59.67,-2.6656,33970.66,7513797.036
135,600519.SH,20210610,2195.0,2251.37,2190.08,2238.48,2199.5,38.98,1.7722,25566.63,5707338.424
136,600519.SH,20210609,2192.0,2214.0,2160.11,2199.5,2191.0,8.5,0.388,25502.35,5591378.817
137,600519.SH,20210608,2260.0,2279.99,2161.15,2191.0,2271.0,-80.0,-3.5227,47313.63,10479943.156
138,600519.SH,20210607,2265.0,2279.0,2240.01,2271.0,2251.5,19.5,0.8661,25466.27,5756592.694
139,600519.SH,20210604,2215.0,2288.0,2214.04,2251.5,2222.22,29.28,1.3176,31422.19,7058715.115
140,600519.SH,20210603,2220.0,2260.34,2210.08,2222.22,2222.0,0.22,0.0099,23450.31,5242453.019
141,600519.SH,20210602,2250.0,2264.0,2208.18,2222.0,2240.95,-18.95,-0.8456,22862.77,5088908.384
142,600519.SH,20210601,2222.0,2248.95,2206.0,2240.95,2218.0,22.95,1.0347,30616.34,6832594.466
143,600519.SH,20210531,2215.5,2218.35,2172.0,2218.0,2230.0,-12.0,-0.5381,31739.0,6960864.26
144,600519.SH,20210528,2240.97,2250.0,2205.51,2230.0,2245.0,-15.0,-0.6682,25807.31,5741331.986
145,600519.SH,20210527,2211.02,2320.0,2201.1,2245.0,2220.0,25.0,1.1261,45373.38,10240368.98
146,600519.SH,20210526,2207.98,2241.8,2193.08,2220.0,2194.5,25.5,1.162,38604.2,8558038.174
147,600519.SH,20210525,2085.0,2200.1,2085.0,2194.5,2071.29,123.21,5.9485,67756.95,14636718.75
148,600519.SH,20210524,2051.0,2080.06,2031.0,2071.29,2042.1,29.19,1.4294,32548.08,6705879.397
149,600519.SH,20210521,2055.08,2079.88,2037.02,2042.1,2058.88,-16.78,-0.815,24248.23,4976601.458
150,600519.SH,20210520,2074.0,2074.1,2045.36,2058.88,2049.0,9.88,0.4822,21857.16,4500663.211
151,600519.SH,20210519,2059.0,2074.81,2040.0,2049.0,2059.31,-10.31,-0.5007,22409.72,4606452.358
152,600519.SH,20210518,2065.0,2077.0,2045.06,2059.31,2057.96,1.35,0.0656,17504.28,3595891.742
153,600519.SH,20210517,2025.1,2085.2,2025.1,2057.96,2009.85,48.11,2.3937,44524.0,9178509.985
154,600519.SH,20210514,1982.0,2030.5,1976.0,2009.85,1971.5,38.35,1.9452,35611.29,7150302.044
155,600519.SH,20210513,1965.75,1985.05,1953.0,1971.5,1984.0,-12.5,-0.63,25077.51,4934954.969
156,600519.SH,20210512,1949.08,1999.0,1949.0,1984.0,1959.0,25.0,1.2762,32698.87,6473203.286
157,600519.SH,20210511,1876.0,1966.0,1873.3,1959.0,1879.03,79.97,4.2559,42494.12,8209251.914
158,600519.SH,20210510,1900.0,1909.0,1866.01,1879.03,1903.0,-23.97,-1.2596,46003.18,8677753.608
159,600519.SH,20210507,1965.0,1967.98,1901.0,1903.0,1959.0,-56.0,-2.8586,52493.39,10101703.446
160,600519.SH,20210506,2000.0,2006.84,1953.0,1959.0,2006.78,-47.78,-2.3809,53546.14,10584968.907
161,600519.SH,20210430,2026.0,2036.0,2003.71,2006.78,2026.36,-19.58,-0.9663,38401.37,7723747.038
162,600519.SH,20210429,2047.04,2049.94,2014.0,2026.36,2042.0,-15.64,-0.7659,41283.78,8370431.228
163,600519.SH,20210428,2010.0,2047.5,2003.0,2042.0,2094.44,-52.44,-2.5038,81342.95,16463574.637
164,600519.SH,20210427,2087.08,2095.25,2065.09,2094.44,2077.82,16.62,0.7999,22107.85,4607779.002
165,600519.SH,20210426,2132.0,2135.0,2073.6,2077.82,2108.94,-31.12,-1.4756,34045.11,7160836.874
166,600519.SH,20210423,2055.97,2119.88,2052.5,2108.94,2055.5,53.44,2.5999,33462.77,7002695.288
167,600519.SH,20210422,2089.9,2099.0,2051.5,2055.5,2080.0,-24.5,-1.1779,26850.02,5539295.656
168,600519.SH,20210421,2076.0,2097.8,2065.1,2080.0,2094.8,-14.8,-0.7065,26149.75,5446145.952
169,600519.SH,20210420,2071.1,2129.0,2070.0,2094.8,2088.0,6.8,0.3257,28290.37,5949669.953
170,600519.SH,20210419,2055.0,2098.36,2033.0,2088.0,2054.98,33.02,1.6068,31753.91,6610577.917
171,600519.SH,20210416,2025.08,2068.0,2012.0,2054.98,2015.6,39.38,1.9538,30293.7,6183895.054
172,600519.SH,20210415,2030.9,2046.9,1990.0,2015.6,2047.0,-31.4,-1.534,34366.21,6903769.49
173,600519.SH,20210414,2035.0,2048.0,2016.0,2047.0,2021.0,26.0,1.2865,24114.65,4908790.023
174,600519.SH,20210413,2020.0,2049.8,2009.0,2021.0,2008.89,12.11,0.6028,28992.15,5883787.293
175,600519.SH,20210412,2011.0,2030.0,1991.7,2008.89,2020.0,-11.11,-0.55,31943.07,6409917.318
176,600519.SH,20210409,2042.0,2054.0,2005.01,2020.0,2070.0,-50.0,-2.4155,28808.86,5832453.812
177,600519.SH,20210408,2047.03,2079.0,2044.0,2070.0,2061.0,9.0,0.4367,28547.62,5893307.514
178,600519.SH,20210407,2104.06,2117.3,2050.0,2061.0,2126.03,-65.03,-3.0588,40200.97,8317799.925
179,600519.SH,20210406,2161.0,2161.98,2102.3,2126.03,2162.0,-35.97,-1.6637,32741.77,6967525.037
180,600519.SH,20210402,2056.0,2165.0,2056.0,2162.0,2044.5,117.5,5.7471,52027.57,10981752.658
181,600519.SH,20210401,2021.0,2046.8,2001.22,2044.5,2009.0,35.5,1.767,26587.63,5379775.87
182,600519.SH,20210331,2045.1,2046.02,2000.0,2009.0,2056.05,-47.05,-2.2884,37154.41,7489086.233
183,600519.SH,20210330,2040.0,2086.0,2035.08,2056.05,2034.1,21.95,1.0791,32626.97,6717493.35
184,600519.SH,20210329,2043.2,2096.35,2026.15,2034.1,2013.0,21.1,1.0482,56992.2,11740129.413
185,600519.SH,20210326,1985.0,2022.0,1958.0,2013.0,1971.0,42.0,2.1309,50016.42,9987629.444
186,600519.SH,20210325,1970.01,1988.88,1946.8,1971.0,1989.0,-18.0,-0.905,31575.23,6216733.244
187,600519.SH,20210324,1981.0,2013.0,1981.0,1989.0,1996.0,-7.0,-0.3507,29357.39,5857848.16
188,600519.SH,20210323,1998.88,2008.8,1970.0,1996.0,1989.99,6.01,0.302,27446.19,5459520.703
189,600519.SH,20210322,2000.1,2026.09,1955.55,1989.99,2010.0,-20.01,-0.9955,36914.07,7323391.311
190,600519.SH,20210319,2035.0,2043.0,1992.23,2010.0,2069.7,-59.7,-2.8845,35780.77,7211521.835
191,600519.SH,20210318,2035.0,2086.36,2035.0,2069.7,2030.36,39.34,1.9376,33864.88,6997030.294
192,600519.SH,20210317,2000.0,2050.0,1976.01,2030.36,2010.5,19.86,0.9878,31374.91,6352656.523
193,600519.SH,20210316,1974.93,2019.99,1965.0,2010.5,1975.45,35.05,1.7743,34648.5,6918600.717
194,600519.SH,20210315,2050.0,2069.8,1951.15,1975.45,2026.0,-50.55,-2.4951,62484.87,12459955.712
195,600519.SH,20210312,2070.0,2077.0,2002.01,2026.0,2048.0,-22.0,-1.0742,40322.51,8181594.631
196,600519.SH,20210311,1975.0,2079.99,1961.48,2048.0,1970.01,77.99,3.9589,56768.97,11521736.384
197,600519.SH,20210310,1977.0,1999.87,1967.0,1970.01,1936.99,33.02,1.7047,51171.74,10136910.284
198,600519.SH,20210309,1955.0,2000.0,1900.18,1936.99,1960.0,-23.01,-1.174,82265.81,16100769.579
199,600519.SH,20210308,2074.96,2085.0,1960.0,1960.0,2060.11,-100.11,-4.8594,63099.59,12724245.99
200,600519.SH,20210305,2000.0,2095.0,1988.0,2060.11,2033.0,27.11,1.3335,63779.2,13100315.985
201,600519.SH,20210304,2095.0,2096.0,2010.1,2033.0,2140.0,-107.0,-5.0,65088.29,13297304.316
202,600519.SH,20210303,2040.0,2149.77,2033.0,2140.0,2058.0,82.0,3.9845,54215.46,11366685.429
203,600519.SH,20210302,2180.0,2180.0,2033.0,2058.0,2158.0,-100.0,-4.6339,70764.5,14796698.646
204,600519.SH,20210301,2179.0,2179.0,2120.0,2158.0,2122.78,35.22,1.6591,44916.26,9686945.529
205,600519.SH,20210226,2100.0,2179.95,2067.3,2122.78,2150.0,-27.22,-1.266,66525.06,14097015.494
206,600519.SH,20210225,2209.0,2224.5,2121.21,2150.0,2189.0,-39.0,-1.7816,59726.43,12982145.755
207,600519.SH,20210224,2307.99,2318.0,2160.5,2189.0,2307.0,-118.0,-5.1149,82115.78,18195034.445
208,600519.SH,20210223,2265.14,2344.89,2265.0,2307.0,2288.02,18.98,0.8295,57454.6,13316110.795
209,600519.SH,20210222,2455.0,2455.0,2278.22,2288.02,2460.0,-171.98,-6.9911,78935.47,18498777.223
210,600519.SH,20210219,2451.16,2496.66,2381.6,2460.0,2471.0,-11.0,-0.4452,59385.46,14525164.525
211,600519.SH,20210218,2587.98,2627.88,2465.0,2471.0,2601.0,-130.0,-4.9981,65912.32,16704135.269
212,600519.SH,20210210,2485.0,2601.2,2485.0,2601.0,2456.43,144.57,5.8854,61370.57,15675929.714
213,600519.SH,20210209,2368.8,2456.43,2350.0,2456.43,2368.8,87.63,3.6993,33296.55,7972930.045
214,600519.SH,20210208,2337.0,2378.88,2313.0,2368.8,2313.0,55.8,2.4125,35785.73,8420758.625
215,600519.SH,20210205,2325.0,2364.6,2291.0,2313.0,2320.85,-7.85,-0.3382,39729.06,9253566.205
216,600519.SH,20210204,2191.0,2330.0,2191.0,2320.85,2189.91,130.94,5.9792,63851.01,14596930.188
217,600519.SH,20210203,2150.0,2198.27,2140.0,2189.91,2145.0,44.91,2.0937,38714.15,8384049.314
218,600519.SH,20210202,2112.22,2149.99,2102.1,2145.0,2109.32,35.68,1.6915,34582.25,7372233.582
219,600519.SH,20210201,2130.0,2160.0,2095.0,2109.32,2116.18,-6.86,-0.3242,29340.59,6219639.111
220,600519.SH,20210129,2101.19,2149.48,2090.22,2116.18,2088.0,28.18,1.3496,33701.33,7166179.277
221,600519.SH,20210128,2080.0,2109.66,2060.02,2088.0,2089.0,-1.0,-0.0479,35128.64,7337084.455
222,600519.SH,20210127,2141.89,2141.89,2085.0,2089.0,2141.89,-52.89,-2.4693,37120.17,7809446.387
223,600519.SH,20210126,2185.0,2187.0,2125.11,2141.89,2175.0,-33.11,-1.5223,31747.46,6820173.362
224,600519.SH,20210125,2083.0,2179.5,2083.0,2175.0,2079.95,95.05,4.5698,55957.16,12029474.558
225,600519.SH,20210122,2069.0,2100.0,2060.1,2079.95,2070.0,9.95,0.4807,29247.61,6090260.364
226,600519.SH,20210121,2048.0,2090.02,2041.0,2070.0,2040.63,29.37,1.4393,38310.17,7953455.967
227,600519.SH,20210120,2008.0,2055.49,1982.5,2040.63,2009.41,31.22,1.5537,45082.42,9126453.277
228,600519.SH,20210119,2073.11,2096.3,2006.85,2009.41,2063.0,-53.59,-2.5977,46345.19,9479278.513
229,600519.SH,20210118,2061.06,2091.48,2040.27,2063.0,2082.0,-19.0,-0.9126,39144.04,8076715.79
230,600519.SH,20210115,2115.0,2134.35,2029.0,2082.0,2134.0,-52.0,-2.4367,59509.39,12372103.227
231,600519.SH,20210114,2156.0,2163.0,2116.11,2134.0,2164.0,-30.0,-1.3863,36152.2,7722089.684
232,600519.SH,20210113,2164.0,2173.33,2135.0,2164.0,2160.9,3.1,0.1435,34389.93,7418330.854
233,600519.SH,20210112,2088.0,2160.9,2085.0,2160.9,2099.73,61.17,2.9132,41058.59,8800558.288
234,600519.SH,20210111,2090.0,2150.5,2058.6,2099.73,2090.0,9.73,0.4656,51079.9,10768565.415
235,600519.SH,20210108,2142.0,2150.88,2063.02,2090.0,2140.0,-50.0,-2.3364,53861.64,11345202.869
236,600519.SH,20210107,2097.0,2140.0,2075.0,2140.0,2100.0,40.0,1.9048,37931.39,7991178.754
237,600519.SH,20210106,2064.8,2125.0,2036.03,2100.0,2059.45,40.55,1.969,47410.2,9882593.867
238,600519.SH,20210105,1990.0,2059.45,1982.46,2059.45,1997.0,62.45,3.1272,52116.05,10592557.37
239,600519.SH,20210104,1999.98,2004.99,1983.81,1997.0,1998.0,-1.0,-0.0501,43514.0,8686920.261
